payment_id;order_id;payment_datetime;payment_method;payment_status;failure_reason;amount
1101923;701923;2024-04-01 18:59:04;Наличными при получении;successful;;29895
1101924;701924;2024-04-01 13:00:45;СБП;successful;;28880
1101925;701925;2024-04-01 23:51:31;СБП;successful;;10101
1101926;701926;2024-04-01 17:04:32;Банковская карта;successful;;90280
1101927;701927;2024-04-01 09:12:57;СБП;successful;;26240
1101928;701928;2024-04-01 19:36:44;СБП;successful;;7345
1101929;701929;2024-04-02 18:56:44;Рассрочка;failed;Недостаточно средств;73835
1101930;701930;2024-04-02 16:49:45;СБП;successful;;26361
1101931;701931;2024-04-02 09:36:23;СБП;successful;;30480
1101932;701932;2024-04-02 19:32:57;Наличными при получении;successful;;40366
1101933;701933;2024-04-02 22:45:15;ЮMoney;successful;;16824
1101934;701934;2024-04-02 15:50:05;Банковская карта;successful;;19651
1101935;701935;2024-04-02 21:11:04;Банковская карта;successful;;4580
1101936;701936;2024-04-02 17:04:19;ЮMoney;successful;;50481
1101937;701937;2024-04-02 19:25:16;Банковская карта;successful;;6657
1101938;701938;2024-04-02 20:35:55;Банковская карта;successful;;19611
1101939;701939;2024-04-02 17:28:06;СБП;successful;;46636
1101940;701940;2024-04-02 21:45:43;Банковская карта;successful;;69541
1101941;701941;2024-04-02 20:15:42;СБП;successful;;34731
1101942;701942;2024-04-02 09:06:36;Банковская карта;successful;;2421
1101943;701943;2024-04-02 19:38:03;Наличными при получении;successful;;27480
1101944;701944;2024-04-02 19:17:27;СБП;successful;;23601
1101945;701945;2024-04-02 11:05:44;Банковская карта;successful;;125090
1101946;701946;2024-04-02 13:26:16;ЮMoney;successful;;39090
1101947;701947;2024-04-02 19:43:19;СБП;successful;;11770
1101948;701948;2024-04-02 20:00:04;СБП;successful;;1251
1101949;701949;2024-04-02 18:06:17;Наличными при получении;successful;;39547
1101950;701950;2024-04-02 19:06:47;Банковская карта;successful;;63256
1101951;701951;2024-04-02 13:10:08;СБП;successful;;10791
1101952;701952;2024-04-02 15:31:16;Банковская карта;successful;;77345
1101953;701953;2024-04-02 18:10:05;Банковская карта;successful;;2220
1101954;701954;2024-04-03 20:14:01;Банковская карта;successful;;2580
1101955;701955;2024-04-03 15:27:49;СБП;successful;;11700
1101956;701956;2024-04-03 19:12:14;СБП;successful;;7040
1101957;701957;2024-04-03 13:19:20;СБП;refunded;Заказ отменён клиентом после оплаты;94189
1101958;701958;2024-04-03 12:02:56;Банковская карта;successful;;33315
1101959;701959;2024-04-03 16:31:17;Банковская карта;successful;;562
1101960;701960;2024-04-03 16:08:34;СБП;successful;;25159
1101961;701961;2024-04-03 17:15:42;Банковская карта;successful;;57080
1101962;701962;2024-04-03 14:05:08;Банковская карта;refunded;;129266
1101963;701963;2024-04-03 22:20:33;Банковская карта;successful;;2679
1101964;701964;2024-04-03 18:38:56;Банковская карта;failed;Пользователь отменил оплату;8080
1101965;701965;2024-04-03 09:58:36;Банковская карта;successful;;23615
1101966;701966;2024-04-03 18:10:18;СБП;successful;;1146
1101967;701967;2024-04-03 17:30:14;Банковская карта;successful;;2380
1101968;701968;2024-04-03 11:53:38;ЮMoney;successful;;1283
1101969;701969;2024-04-03 10:12:27;СБП;successful;;6370
1101970;701970;2024-04-03 20:11:26;Банковская карта;successful;;33567
1101971;701971;2024-04-03 19:20:49;Банковская карта;successful;;18716
1101972;701972;2024-04-03 21:23:12;ЮMoney;successful;;11701
1101973;701973;2024-04-03 11:54:54;Банковская карта;successful;;71731
1101974;701974;2024-04-03 15:36:58;СБП;successful;;66200
1101975;701975;2024-04-03 19:08:26;СБП;successful;;26181
1101976;701976;2024-04-03 22:52:30;СБП;failed;Недостаточно средств;1078
1101977;701977;2024-04-03 19:38:40;Рассрочка;successful;;19106
1101978;701978;2024-04-03 15:33:46;СБП;successful;;34045
1101979;701979;2024-04-03 17:44:36;Банковская карта;successful;;68360
1101980;701980;2024-04-03 13:18:21;Банковская карта;successful;;70606
1101981;701981;2024-04-03 16:21:58;СБП;successful;;27695
1101982;701982;2024-04-03 23:25:39;Банковская карта;successful;;35595
1101983;701983;2024-04-04 18:41:43;Банковская карта;successful;;20852
1101984;701984;2024-04-04 15:22:05;Рассрочка;successful;;38270
1101985;701985;2024-04-04 08:44:49;ЮMoney;successful;;87920
1101986;701986;2024-04-04 11:52:56;Банковская карта;successful;;7345
1101987;701987;2024-04-04 11:20:10;Рассрочка;successful;;65680
1101988;701988;2024-04-04 15:12:10;СБП;successful;;39986
1101989;701989;2024-04-04 09:22:09;СБП;refunded;;12989
1101990;701990;2024-04-04 10:50:39;СБП;successful;;21190
1101991;701991;2024-04-04 16:14:04;Банковская карта;successful;;8057
1101992;701992;2024-04-04 18:51:18;Банковская карта;successful;;25231
1101993;701993;2024-04-04 21:14:23;Наличными при получении;refunded;;2371
1101994;701994;2024-04-04 13:23:46;Банковская карта;successful;;4480
1101995;701995;2024-04-04 08:31:58;СБП;successful;;10057
1101996;701996;2024-04-04 16:49:14;СБП;successful;;66030
1101997;701997;2024-04-04 16:08:53;Банковская карта;successful;;36131
1101998;701998;2024-04-04 17:43:12;Банковская карта;successful;;55925
1101999;701999;2024-04-04 13:34:19;Банковская карта;successful;;25935
1102000;702000;2024-04-04 13:25:15;СБП;successful;;17935
1102001;702001;2024-04-04 16:42:00;Банковская карта;successful;;7990
1102002;702002;2024-04-04 12:46:54;Рассрочка;failed;Недостаточно средств;27208
1102003;702003;2024-04-04 13:00:02;Рассрочка;successful;;18440
1102004;702004;2024-04-04 13:28:54;СБП;successful;;38490
1102005;702005;2024-04-04 09:28:02;Банковская карта;successful;;16731
1102006;702006;2024-04-04 16:11:37;Банковская карта;successful;;53580
1102007;702007;2024-04-04 23:46:58;СБП;successful;;19057
1102008;702008;2024-04-04 11:30:17;Рассрочка;successful;;976
1102009;702009;2024-04-04 15:15:46;СБП;successful;;35580
1102010;702010;2024-04-05 08:53:50;Банковская карта;successful;;72980
1102011;702011;2024-04-05 23:56:46;Банковская карта;successful;;3490
1102012;702012;2024-04-05 13:18:41;Банковская карта;successful;;5880
1102013;702013;2024-04-05 13:43:09;СБП;successful;;27937
1102014;702014;2024-04-05 17:28:18;Банковская карта;refunded;Заказ отменён клиентом после оплаты;1383
1102015;702015;2024-04-05 22:20:22;СБП;successful;;114271
1102016;702016;2024-04-05 14:47:48;Наличными при получении;successful;;5116
1102017;702017;2024-04-05 22:26:55;Банковская карта;successful;;6497
1102018;702018;2024-04-05 22:55:17;Банковская карта;successful;;21929
1102019;702019;2024-04-05 20:13:31;СБП;successful;;19490
1102020;702020;2024-04-05 16:14:35;Банковская карта;successful;;43345
1102021;702021;2024-04-05 15:07:44;Банковская карта;successful;;11910
1102022;702022;2024-04-05 21:26:27;ЮMoney;successful;;24479
1102023;702023;2024-04-05 17:29:04;Банковская карта;successful;;7031
1102024;702024;2024-04-05 17:39:27;СБП;refunded;;4980
1102025;702025;2024-04-05 15:03:23;СБП;successful;;28089
1102026;702026;2024-04-06 15:40:53;Рассрочка;successful;;493
1102027;702027;2024-04-06 09:37:14;Банковская карта;successful;;4231
1102028;702028;2024-04-06 09:41:02;ЮMoney;successful;;99261
1102029;702029;2024-04-06 12:07:04;Банковская карта;successful;;26606
1102030;702030;2024-04-06 13:28:06;Наличными при получении;successful;;31421
1102031;702031;2024-04-06 15:11:09;СБП;successful;;57089
1102032;702032;2024-04-06 11:57:37;СБП;successful;;43117
1102033;702033;2024-04-06 08:32:39;СБП;successful;;68345
1102034;702034;2024-04-06 23:02:30;Банковская карта;successful;;65835
1102035;702035;2024-04-06 15:17:42;СБП;successful;;12057
1102036;702036;2024-04-06 22:38:35;Банковская карта;successful;;43990
1102037;702037;2024-04-06 16:59:41;Наличными при получении;successful;;26961
1102038;702038;2024-04-06 18:50:34;Банковская карта;successful;;20540
1102039;702039;2024-04-06 14:59:01;Банковская карта;successful;;35425
1102040;702040;2024-04-06 15:32:10;Рассрочка;failed;Недостаточно средств;39885
1102041;702041;2024-04-06 12:33:35;Банковская карта;successful;;28345
1102042;702042;2024-04-06 18:47:34;Наличными при получении;successful;;903
1102043;702043;2024-04-06 12:40:48;СБП;successful;;30066
1102044;702044;2024-04-06 19:13:30;СБП;successful;;29135
1102045;702045;2024-04-06 11:22:05;СБП;successful;;1567
1102046;702046;2024-04-06 18:32:28;Банковская карта;successful;;1036
1102047;702047;2024-04-06 08:01:56;СБП;successful;;2380
1102048;702048;2024-04-06 22:33:02;Наличными при получении;successful;;7692
1102049;702049;2024-04-06 14:01:00;Банковская карта;successful;;22326
1102050;702050;2024-04-06 20:14:36;Банковская карта;successful;;26080
1102051;702051;2024-04-07 12:47:22;Банковская карта;successful;;18345
1102052;702052;2024-04-07 12:50:19;Банковская карта;successful;;21880
1102053;702053;2024-04-07 14:19:40;Банковская карта;refunded;;4380
1102054;702054;2024-04-07 12:39:33;Банковская карта;successful;;22980
1102055;702055;2024-04-07 12:36:24;СБП;successful;;34491
1102056;702056;2024-04-07 09:40:56;Банковская карта;successful;;46581
1102057;702057;2024-04-07 17:28:42;Банковская карта;successful;;40074
1102058;702058;2024-04-07 16:06:30;Наличными при получении;refunded;;32209
1102059;702059;2024-04-07 22:11:51;СБП;successful;;64880
1102060;702060;2024-04-07 17:46:43;Банковская карта;successful;;839
1102061;702061;2024-04-07 22:06:52;СБП;successful;;8080
1102062;702062;2024-04-07 18:45:24;СБП;successful;;2990
1102063;702063;2024-04-07 08:27:09;Банковская карта;successful;;7200
1102064;702064;2024-04-07 13:51:19;СБП;failed;Недостаточно средств;2420
1102065;702065;2024-04-07 13:05:14;Банковская карта;successful;;22480
1102066;702066;2024-04-07 13:21:14;Банковская карта;successful;;1003
1102067;702067;2024-04-07 17:26:05;Банковская карта;successful;;817
1102068;702068;2024-04-07 19:00:51;Банковская карта;successful;;64161
1102069;702069;2024-04-07 23:28:03;ЮMoney;successful;;2567
1102070;702070;2024-04-07 18:17:56;Банковская карта;refunded;;7957
1102071;702071;2024-04-07 21:12:32;Банковская карта;refunded;;79431
1102072;702072;2024-04-07 15:21:13;Банковская карта;successful;;1345
1102073;702073;2024-04-07 16:44:32;Рассрочка;failed;Отклонено банком;91835
1102074;702074;2024-04-07 15:26:32;ЮMoney;successful;;41790
