order_id;customer_id;session_id;order_datetime;order_status;delivery_type;delivery_city;gross_amount;discount_amount;delivery_fee;final_amount
701942;200510;5027748;2024-04-02 09:04:36;completed;Самовывоз;Челябинск;2690;269;0;2421
701943;202801;5027754;2024-04-02 19:34:03;completed;СДЭК;Тюмень;26790;0;690;27480
701944;;5027764;2024-04-02 19:08:27;completed;Самовывоз;Миасс;26185;2584;0;23601
701945;204184;5027768;2024-04-02 10:53:44;completed;Курьер;Челябинск;125090;0;0;125090
701946;205986;5027780;2024-04-02 13:17:16;completed;Самовывоз;Челябинск;39090;0;0;39090
701947;201047;5027784;2024-04-02 19:32:19;completed;Почта России;Челябинск;11567;347;550;11770
701948;208011;5027786;2024-04-02 19:50:04;completed;Самовывоз;Уфа;1345;94;0;1251
701949;203410;5027806;2024-04-02 17:57:17;completed;Курьер;Оренбург;39135;78;490;39547
701950;203527;5027855;2024-04-02 19:02:47;completed;СДЭК;Пермь;67490;4724;490;63256
701951;205224;5027866;2024-04-02 13:09:08;completed;Самовывоз;Челябинск;11990;1199;0;10791
701952;208284;5027876;2024-04-02 15:26:16;completed;Самовывоз;Челябинск;77345;0;0;77345
701953;205413;5027898;2024-04-02 18:09:05;completed;Курьер;Челябинск;1990;60;290;2220
701954;204952;5027932;2024-04-03 20:03:01;completed;СДЭК;Челябинск;1990;0;590;2580
701955;;5027951;2024-04-03 15:19:49;completed;Курьер;Новосибирск;12567;1257;390;11700
701956;207418;5027954;2024-04-03 19:03:14;completed;Курьер;Курган;6790;340;590;7040
701957;209143;5027991;2024-04-03 13:08:20;cancelled;Почта России;Уфа;98567;4928;550;94189
701958;209455;5028000;2024-04-03 11:51:56;completed;Курьер;Челябинск;34345;1030;0;33315
701959;203249;5028068;2024-04-03 16:30:17;completed;Самовывоз;Магнитогорск;562;0;0;562
701960;209222;5028073;2024-04-03 15:56:34;completed;СДЭК;Челябинск;25357;788;590;25159
701961;;5028078;2024-04-03 17:10:42;completed;Курьер;Уфа;56490;0;590;57080
701962;209490;5028093;2024-04-03 13:53:08;returned;Самовывоз;Челябинск;129266;0;0;129266
701963;;5028099;2024-04-03 22:16:33;completed;Курьер;Челябинск;2477;88;290;2679
701964;204586;5028112;2024-04-03 18:30:56;payment_failed;Курьер;Екатеринбург;7490;0;590;8080
701965;206882;5028117;2024-04-03 09:53:36;completed;Самовывоз;Москва;24345;730;0;23615
701966;209476;5028119;2024-04-03 17:58:18;completed;Курьер;Челябинск;882;26;290;1146
701967;203530;5028124;2024-04-03 17:24:14;completed;Курьер;Челябинск;2090;0;290;2380
701968;206085;5028129;2024-04-03 11:45:38;completed;Почта России;Екатеринбург;788;55;550;1283
701969;209633;5028144;2024-04-03 10:01:27;completed;Курьер;Челябинск;6567;197;0;6370
701970;209038;5028148;2024-04-03 20:00:26;completed;Самовывоз;Челябинск;33567;0;0;33567
701971;206070;5028151;2024-04-03 19:18:49;completed;СДЭК;Челябинск;18790;564;490;18716
701972;202146;5028154;2024-04-03 21:13:12;completed;Почта России;Москва;11990;839;550;11701
701973;202862;5028162;2024-04-03 11:53:54;completed;Почта России;Санкт-Петербург;79090;7909;550;71731
701974;200360;5028169;2024-04-03 15:27:58;completed;Курьер;Екатеринбург;70180;4370;390;66200
701975;207966;5028178;2024-04-03 19:06:26;completed;Самовывоз;Челябинск;29090;2909;0;26181
701976;205432;5028209;2024-04-03 22:45:30;payment_failed;СДЭК;Магнитогорск;688;0;390;1078
701977;204839;5028210;2024-04-03 19:34:40;completed;Курьер;Ижевск;19490;974;590;19106
701978;205467;5028216;2024-04-03 15:28:46;completed;Курьер;Пермь;34490;1035;590;34045
701979;202106;5028230;2024-04-03 17:36:36;completed;Курьер;Магнитогорск;71435;3665;590;68360
701980;207557;5028234;2024-04-03 13:13:21;completed;Самовывоз;Екатеринбург;72790;2184;0;70606
701981;201361;5028248;2024-04-03 16:12:58;completed;Почта России;Миасс;27345;0;350;27695
701982;206033;5028252;2024-04-03 23:17:39;completed;Почта России;Миасс;37790;2645;450;35595
701983;209924;5028255;2024-04-04 18:33:43;completed;Самовывоз;Курган;20852;0;0;20852
701984;;5028272;2024-04-04 15:15:05;completed;Почта России;Санкт-Петербург;38990;1170;450;38270
701985;201718;5028273;2024-04-04 08:43:49;completed;Курьер;Уфа;88480;950;390;87920
701986;206988;5028291;2024-04-04 11:50:56;completed;Самовывоз;Копейск;7345;0;0;7345
701987;200430;5028297;2024-04-04 11:14:10;completed;СДЭК;Курган;65090;0;590;65680
701988;208552;5028318;2024-04-04 15:02:10;completed;Самовывоз;Сургут;42090;2104;0;39986
701989;200834;5028351;2024-04-04 09:17:09;returned;СДЭК;Челябинск;14090;1691;590;12989
701990;;5028364;2024-04-04 10:46:39;completed;СДЭК;Челябинск;21790;1090;490;21190
701991;;5028368;2024-04-04 16:03:04;completed;Курьер;Пермь;7567;0;490;8057
701992;205504;5028370;2024-04-04 18:47:18;completed;СДЭК;Челябинск;27490;2749;490;25231
701993;202585;5028372;2024-04-04 21:07:23;returned;СДЭК;Миасс;2090;209;490;2371
701994;203476;5028399;2024-04-04 13:22:46;completed;Курьер;Миасс;3990;0;490;4480
701995;;5028458;2024-04-04 08:28:58;completed;Курьер;Самара;9567;0;490;10057
701996;204132;5028476;2024-04-04 16:38:14;completed;СДЭК;Миасс;65474;34;590;66030
701997;204137;5028481;2024-04-04 15:58:53;completed;СДЭК;Челябинск;39490;3949;590;36131
701998;207990;5028483;2024-04-04 17:42:12;completed;Курьер;Копейск;55335;0;590;55925
701999;204232;5028514;2024-04-04 13:28:19;completed;Курьер;Миасс;25345;0;590;25935
702000;203983;5028516;2024-04-04 13:22:15;completed;Курьер;Челябинск;18490;555;0;17935
702001;206270;5028538;2024-04-04 16:37:00;completed;СДЭК;Екатеринбург;7790;390;590;7990
702002;208716;5028539;2024-04-04 12:39:54;payment_failed;Самовывоз;Челябинск;30057;2849;0;27208
702003;201632;5028565;2024-04-04 12:59:02;completed;Курьер;Уфа;18790;940;590;18440
702004;;5028566;2024-04-04 13:27:54;completed;Самовывоз;Челябинск;38490;0;0;38490
702005;200545;5028574;2024-04-04 09:26:02;completed;Курьер;Челябинск;17990;1259;0;16731
702006;;5028577;2024-04-04 16:05:37;completed;Курьер;Миасс;52990;0;590;53580
702007;207191;5028586;2024-04-04 23:45:58;completed;Курьер;Уфа;18567;0;490;19057
702008;200318;5028594;2024-04-04 11:24:17;completed;Курьер;Челябинск;779;93;290;976
702009;;5028605;2024-04-04 15:07:46;completed;Курьер;Казань;35090;0;490;35580
702010;201203;5028612;2024-04-05 08:49:50;completed;Курьер;Уфа;72490;0;490;72980
702011;208278;5028615;2024-04-05 23:46:46;completed;Самовывоз;Курган;3490;0;0;3490
702012;205872;5028616;2024-04-05 13:15:41;completed;СДЭК;Тюмень;5490;0;390;5880
702013;209110;5028644;2024-04-05 13:32:09;completed;СДЭК;Челябинск;28090;843;690;27937
702014;;5028667;2024-04-05 17:17:18;cancelled;СДЭК;Челябинск;893;0;490;1383
702015;202890;5028690;2024-04-05 22:19:22;completed;Самовывоз;Тюмень;123470;9199;0;114271
702016;201782;5028716;2024-04-05 14:43:48;completed;СДЭК;Магнитогорск;5057;431;490;5116
702017;203651;5028736;2024-04-05 22:22:55;completed;СДЭК;Миасс;6567;460;390;6497
702018;202612;5028747;2024-04-05 22:51:17;completed;Курьер;Казань;22567;1128;490;21929
702019;207200;5028748;2024-04-05 20:09:31;completed;Самовывоз;Челябинск;19490;0;0;19490
702020;201831;5028770;2024-04-05 16:03:35;completed;Самовывоз;Челябинск;43345;0;0;43345
702021;205054;5028797;2024-04-05 14:56:44;completed;СДЭК;Уфа;11567;347;690;11910
702022;209569;5028833;2024-04-05 21:23:27;completed;Курьер;Челябинск;24557;78;0;24479
702023;202774;5028838;2024-04-05 17:25:04;completed;Курьер;Челябинск;7990;959;0;7031
702024;;5028871;2024-04-05 17:29:27;returned;Самовывоз;Челябинск;4980;0;0;4980
702025;202096;5028875;2024-04-05 14:51:23;completed;Самовывоз;Екатеринбург;29567;1478;0;28089
702026;201177;5028942;2024-04-06 15:33:53;completed;Самовывоз;Сургут;560;67;0;493
702027;207852;5029000;2024-04-06 09:33:14;completed;Почта России;Самара;3980;199;450;4231
702028;200013;5029009;2024-04-06 09:39:02;completed;Почта России;Тюмень;109790;10979;450;99261
702029;205485;5029020;2024-04-06 12:02:04;completed;Курьер;Уфа;27490;1374;490;26606
702030;;5029034;2024-04-06 13:20:06;completed;СДЭК;Курган;32480;1749;690;31421
702031;205671;5029045;2024-04-06 15:10:09;completed;СДЭК;Копейск;64090;7691;690;57089
702032;;5029048;2024-04-06 11:47:37;completed;Почта России;Санкт-Петербург;42567;0;550;43117
702033;202774;5029067;2024-04-06 08:25:39;completed;Курьер;Челябинск;68345;0;0;68345
702034;;5029071;2024-04-06 22:58:30;completed;Курьер;Уфа;65345;0;490;65835
702035;204539;5029081;2024-04-06 15:05:42;completed;Курьер;Копейск;11567;0;490;12057
702036;;5029115;2024-04-06 22:32:35;completed;Курьер;Челябинск;43990;0;0;43990
702037;205788;5029118;2024-04-06 16:47:41;completed;Самовывоз;Екатеринбург;28990;2029;0;26961
702038;204513;5029122;2024-04-06 18:49:34;completed;Почта России;Миасс;19990;0;550;20540
702039;;5029163;2024-04-06 14:50:01;completed;Курьер;Екатеринбург;34835;0;590;35425
702040;209706;5029172;2024-04-06 15:29:10;payment_failed;Почта России;Челябинск;41335;2000;550;39885
702041;;5029174;2024-04-06 12:28:35;completed;Курьер;Челябинск;28345;0;0;28345
702042;202056;5029180;2024-04-06 18:45:34;completed;СДЭК;Тюмень;570;57;390;903
702043;208713;5029183;2024-04-06 12:37:48;completed;Самовывоз;Екатеринбург;31057;991;0;30066
702044;206839;5029201;2024-04-06 19:12:30;completed;Курьер;Челябинск;29135;0;0;29135
702045;202405;5029206;2024-04-06 11:21:05;completed;Самовывоз;Оренбург;1567;0;0;1567
702046;206205;5029209;2024-04-06 18:30:28;completed;Самовывоз;Казань;1090;54;0;1036
702047;204360;5029211;2024-04-06 08:00:56;completed;Курьер;Миасс;1990;0;390;2380
702048;200648;5029241;2024-04-06 22:24:02;completed;Почта России;Пермь;7142;0;550;7692
702049;200783;5029249;2024-04-06 14:00:00;completed;СДЭК;Златоуст;22880;1144;590;22326
702050;201727;5029257;2024-04-06 20:04:36;completed;Самовывоз;Пермь;27880;1800;0;26080
702051;207879;5029286;2024-04-07 12:46:22;completed;Курьер;Челябинск;18345;0;0;18345
702052;;5029289;2024-04-07 12:49:19;completed;Почта России;Челябинск;21990;660;550;21880
702053;207180;5029311;2024-04-07 14:17:40;returned;Курьер;Челябинск;4090;0;290;4380
702054;202577;5029332;2024-04-07 12:32:33;completed;Курьер;Златоуст;22490;0;490;22980
702055;207803;5029344;2024-04-07 12:30:24;completed;Самовывоз;Челябинск;35580;1089;0;34491
702056;208467;5029357;2024-04-07 09:35:56;completed;СДЭК;Челябинск;48335;2344;590;46581
702057;204241;5029414;2024-04-07 17:23:42;completed;Самовывоз;Челябинск;43090;3016;0;40074
702058;206274;5029423;2024-04-07 16:01:30;returned;Почта России;Копейск;33476;1617;350;32209
702059;201794;5029437;2024-04-07 22:09:51;completed;Курьер;Магнитогорск;64490;0;390;64880
702060;207253;5029444;2024-04-07 17:42:43;completed;Самовывоз;Миасс;902;63;0;839
702061;202786;5029451;2024-04-07 21:57:52;completed;СДЭК;Златоуст;7490;0;590;8080
702062;205789;5029466;2024-04-07 18:43:24;completed;Самовывоз;Копейск;2990;0;0;2990
702063;207514;5029467;2024-04-07 08:18:09;completed;Курьер;Нижневартовск;7567;757;390;7200
702064;200793;5029477;2024-04-07 13:41:19;payment_failed;Курьер;Сургут;1990;60;490;2420
702065;204866;5029480;2024-04-07 13:00:14;completed;Курьер;Санкт-Петербург;22567;677;590;22480
702066;205443;5029482;2024-04-07 13:15:14;completed;Почта России;Магнитогорск;687;34;350;1003
702067;;5029497;2024-04-07 17:19:05;completed;Самовывоз;Челябинск;878;61;0;817
702068;208183;5029498;2024-04-07 18:56:51;completed;Самовывоз;Пермь;68990;4829;0;64161
702069;200738;5029499;2024-04-07 23:16:03;completed;Самовывоз;Миасс;2567;0;0;2567
702070;;5029502;2024-04-07 18:09:56;returned;СДЭК;Москва;7567;0;390;7957
702071;203744;5029515;2024-04-07 21:10:32;returned;Курьер;Златоуст;81280;2439;590;79431
702072;200977;5029534;2024-04-07 15:15:13;completed;Самовывоз;Челябинск;1345;0;0;1345
702073;205910;5029542;2024-04-07 16:34:32;payment_failed;СДЭК;Челябинск;91345;0;490;91835
702074;205420;5029543;2024-04-07 15:23:32;completed;Самовывоз;Челябинск;41790;0;0;41790
702075;207764;5029551;2024-04-07 17:42:26;completed;Самовывоз;Челябинск;4090;0;0;4090
702076;201131;5029554;2024-04-07 19:44:49;completed;Курьер;Челябинск;43490;2174;0;41316
702077;201322;5029561;2024-04-07 18:18:31;completed;Курьер;Казань;37090;2596;590;35084
702078;207313;5029588;2024-04-07 17:46:13;completed;СДЭК;Магнитогорск;6490;454;490;6526
702079;;5029591;2024-04-07 12:30:33;completed;Курьер;Миасс;44567;0;590;45157
702080;205026;5029597;2024-04-07 16:17:47;completed;Почта России;Уфа;26790;2679;550;24661
702081;;5029648;2024-04-07 17:27:01;completed;СДЭК;Миасс;18990;0;490;19480
702082;205965;5029679;2024-04-08 11:42:00;completed;Курьер;Тюмень;29490;0;590;30080
702083;206788;5029680;2024-04-08 17:56:50;completed;Самовывоз;Москва;18790;2255;0;16535
702084;202608;5029682;2024-04-08 19:37:05;completed;Почта России;Екатеринбург;1490;45;550;1995
702085;;5029704;2024-04-08 23:06:54;completed;Самовывоз;Челябинск;50171;1485;0;48686
702086;201227;5029710;2024-04-08 12:13:13;returned;Курьер;Курган;27345;0;590;27935
702087;209745;5029714;2024-04-08 09:41:35;payment_failed;Почта России;Казань;21490;0;350;21840
702088;202112;5029742;2024-04-08 10:25:52;payment_failed;Почта России;Магнитогорск;3490;0;550;4040
702089;;5029752;2024-04-08 21:50:07;payment_failed;Самовывоз;Уфа;2435;116;0;2319
702090;203373;5029775;2024-04-08 23:34:05;completed;Самовывоз;Миасс;25567;2557;0;23010
702091;;5029783;2024-04-08 18:17:21;completed;Самовывоз;Екатеринбург;20090;0;0;20090
