session_id;session_start;customer_id;city;device_type;channel;campaign_id;landing_category;product_views;add_to_cart;checkout_started;order_id;purchase_completed
5016628;2024-02-28 16:56:10;209121;Екатеринбург;mobile;Organic;;Смартфоны;8;1;0;;0
5016629;2024-02-28 19:01:57;200608;Сургут;mobile;Telegram;TG_LOCAL;Аксессуары;3;0;0;;0
5016630;2024-02-28 18:14:43;;Миасс;mobile;Yandex Ads;YA_GENERIC;Аксессуары;5;0;0;;0
5016631;2024-02-28 22:03:02;209996;Челябинск;mobile;Direct;;Смарт-часы и браслеты;3;0;0;;0
5016632;2024-02-28 13:35:15;207738;Новосибирск;mobile;Organic;;Смартфоны;2;0;0;;0
5016633;2024-02-28 11:56:33;208925;Екатеринбург;mobile;Yandex Ads;YA_BRAND;Смарт-часы и браслеты;1;0;0;;0
5016634;2024-02-28 23:11:04;203161;Магнитогорск;desktop;Yandex Ads;YA_GENERIC;Аксессуары;5;0;0;;0
5016635;2024-02-28 13:07:12;205028;Челябинск;mobile;Yandex Ads;YA_GENERIC;Смартфоны;6;0;0;;0
5016636;2024-02-28 22:28:46;205616;Челябинск;mobile;Direct;;Смартфоны;3;0;0;;0
5016637;2024-02-28 17:26:32;206856;Уфа;desktop;Yandex Ads;YA_BRAND;Аксессуары;4;0;0;;0
5016638;2024-02-28 22:52:22;;Челябинск;desktop;Organic;;Аксессуары;3;0;0;;0
5016639;2024-02-28 16:21:25;;Челябинск;mobile;VK Ads;VK_RETARGET;Товары для дома и офиса;2;0;0;;0
5016640;2024-02-28 17:10:23;208183;Пермь;desktop;Email;;Аксессуары;1;1;1;701152;1
5016641;2024-02-28 11:40:28;206440;Миасс;mobile;Referral;;Компьютеры и планшеты;4;0;0;;0
5016642;2024-02-28 16:31:27;201160;Курган;mobile;Telegram;TG_LOCAL;Аксессуары;4;1;0;;0
5016643;2024-02-28 15:57:28;;Челябинск;tablet;Organic;;Смартфоны;7;0;0;;0
5016644;2024-02-28 19:02:56;208115;Оренбург;mobile;Direct;;Смартфоны;6;0;0;;0
5016645;2024-02-28 14:30:41;;Казань;desktop;Yandex Ads;YA_BRAND;Смартфоны;3;0;0;;0
5016646;2024-02-28 17:08:59;200456;Златоуст;mobile;Referral;;Смарт-часы и браслеты;6;1;1;701153;1
5016647;2024-02-28 18:35:10;;Челябинск;mobile;VK Ads;VK_RETARGET;Смартфоны;6;0;0;;0
5016648;2024-02-28 08:23:47;204917;Магнитогорск;desktop;VK Ads;VK_RETARGET;Смартфоны;4;0;0;;0
5016649;2024-02-28 15:40:09;;Пермь;tablet;Direct;;Смартфоны;1;0;0;;0
5016650;2024-02-28 12:03:57;;Самара;desktop;Direct;;Аудиотехника;3;1;1;701154;0
5016651;2024-02-28 12:32:31;;Курган;mobile;Direct;;Компьютеры и планшеты;7;0;0;;0
5016652;2024-02-28 16:49:57;206158;Уфа;mobile;Direct;;Аудиотехника;1;0;0;;0
5016653;2024-02-28 19:03:02;205667;Челябинск;desktop;Telegram;TG_LOCAL;Смартфоны;5;0;0;;0
5016654;2024-02-28 18:33:36;209455;Челябинск;desktop;Yandex Ads;YA_BRAND;Аксессуары;1;0;0;;0
5016655;2024-02-28 15:56:20;203078;Уфа;mobile;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;4;0;0;;0
5016656;2024-02-28 12:20:27;209889;Челябинск;mobile;Yandex Ads;YA_GENERIC;Товары для дома и офиса;3;0;0;;0
5016657;2024-02-28 18:57:53;207695;Уфа;mobile;Organic;;Товары для дома и офиса;6;0;0;;0
5016658;2024-02-28 19:01:45;208639;Оренбург;mobile;Referral;;Смарт-часы и браслеты;1;1;1;701155;1
5016659;2024-02-28 11:09:35;204742;Златоуст;desktop;Direct;;Смартфоны;4;0;0;;0
5016660;2024-02-28 15:58:18;202933;Курган;mobile;VK Ads;VK_RETARGET;Аксессуары;3;0;0;;0
5016661;2024-02-28 18:28:44;202543;Тюмень;mobile;Yandex Ads;YA_GENERIC;Аксессуары;3;0;0;;0
5016662;2024-02-28 18:24:07;201316;Казань;desktop;Direct;;Смартфоны;2;0;0;;0
5016663;2024-02-28 11:05:49;207814;Златоуст;desktop;Organic;;Аксессуары;6;1;0;;0
5016664;2024-02-28 15:57:27;205570;Магнитогорск;mobile;Yandex Ads;YA_BRAND;Смартфоны;2;0;0;;0
5016665;2024-02-28 23:45:31;206310;Миасс;mobile;Direct;;Компьютеры и планшеты;4;0;0;;0
5016666;2024-02-28 23:33:30;209320;Уфа;desktop;Telegram;TG_LOCAL;Аксессуары;1;0;0;;0
5016667;2024-02-28 09:59:46;200328;Челябинск;desktop;VK Ads;VK_RETARGET;Аудиотехника;2;0;0;;0
5016668;2024-02-28 10:34:22;204515;Челябинск;desktop;Yandex Ads;YA_BRAND;Компьютеры и планшеты;8;1;0;;0
5016669;2024-02-28 16:59:38;204972;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;1;0;0;;0
5016670;2024-02-28 19:19:54;;Москва;desktop;Direct;;Смартфоны;1;0;0;;0
5016671;2024-02-28 16:54:56;204651;Челябинск;mobile;Telegram;TG_LOCAL;Смартфоны;7;0;0;;0
5016672;2024-02-28 19:16:13;207877;Миасс;mobile;Direct;;Смартфоны;3;0;0;;0
5016673;2024-02-28 12:05:37;206276;Копейск;tablet;Yandex Ads;YA_GENERIC;Аудиотехника;6;1;0;;0
5016674;2024-02-28 10:41:26;203879;Тюмень;desktop;Yandex Ads;YA_BRAND;Смартфоны;2;0;0;;0
5016675;2024-02-28 13:41:28;207817;Оренбург;mobile;Organic;;Смартфоны;2;0;0;;0
5016676;2024-02-28 18:41:32;204977;Копейск;mobile;Organic;;Аксессуары;4;1;1;701156;1
5016677;2024-02-28 23:29:25;205684;Миасс;mobile;Yandex Ads;YA_BRAND;Смартфоны;5;0;0;;0
5016678;2024-02-28 19:42:53;203224;Челябинск;desktop;Organic;;Смартфоны;2;0;0;;0
5016679;2024-02-28 22:44:05;207817;Оренбург;mobile;Direct;;Компьютеры и планшеты;4;0;0;;0
5016680;2024-02-28 20:45:19;208105;Челябинск;desktop;Organic;;Смартфоны;7;0;0;;0
5016681;2024-02-28 15:49:28;202779;Москва;mobile;VK Ads;VK_RETARGET;Телевизоры и игровые приставки;5;0;0;;0
5016682;2024-02-28 21:23:05;202559;Златоуст;mobile;Referral;;Компьютеры и планшеты;5;0;0;;0
5016683;2024-02-28 10:53:05;209782;Уфа;mobile;Referral;;Аксессуары;10;0;0;;0
5016684;2024-02-28 21:51:16;200389;Миасс;desktop;Direct;;Смарт-часы и браслеты;7;0;0;;0
5016685;2024-02-28 14:52:24;205258;Казань;mobile;Organic;;Аудиотехника;8;0;0;;0
5016686;2024-02-28 19:12:43;201492;Челябинск;desktop;Direct;;Компьютеры и планшеты;6;0;0;;0
5016687;2024-02-28 16:15:28;;Пермь;desktop;Telegram;TG_LOCAL;Смартфоны;5;0;0;;0
5016688;2024-02-28 17:37:08;200989;Челябинск;mobile;Direct;;Товары для дома и офиса;5;0;0;;0
5016689;2024-02-28 19:55:30;201799;Москва;desktop;Yandex Ads;YA_GENERIC;Аксессуары;7;0;0;;0
5016690;2024-02-28 17:17:35;204690;Миасс;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;4;0;0;;0
5016691;2024-02-28 19:46:20;201160;Курган;mobile;Organic;;Компьютеры и планшеты;4;0;0;;0
5016692;2024-02-28 21:13:00;204856;Златоуст;mobile;Yandex Ads;YA_GENERIC;Аксессуары;1;0;0;;0
5016693;2024-02-28 12:34:34;205138;Челябинск;mobile;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;3;0;0;;0
5016694;2024-02-28 19:57:27;201769;Магнитогорск;desktop;VK Ads;VK_RETARGET;Аудиотехника;2;0;0;;0
5016695;2024-02-28 17:24:36;209360;Челябинск;mobile;Direct;;Аксессуары;6;0;0;;0
5016696;2024-02-28 09:07:18;209569;Челябинск;mobile;Yandex Ads;YA_GENERIC;Смарт-часы и браслеты;1;0;0;;0
5016697;2024-02-28 14:49:51;207952;Магнитогорск;mobile;Organic;;Смарт-часы и браслеты;4;0;0;;0
5016698;2024-02-28 14:36:42;207473;Челябинск;desktop;Direct;;Компьютеры и планшеты;3;0;0;;0
5016699;2024-02-28 16:30:12;201119;Тюмень;desktop;Yandex Ads;YA_GENERIC;Аудиотехника;4;1;1;701157;1
5016700;2024-02-28 18:38:42;204612;Копейск;desktop;Organic;;Аксессуары;2;0;0;;0
5016701;2024-02-28 18:29:10;202466;Челябинск;mobile;Organic;;Телевизоры и игровые приставки;5;0;0;;0
5016702;2024-02-28 19:17:11;;Челябинск;desktop;Direct;;Смартфоны;3;0;0;;0
5016703;2024-02-28 18:53:22;201279;Уфа;mobile;Organic;;Аксессуары;7;0;0;;0
5016704;2024-02-28 10:21:24;202964;Тюмень;mobile;Email;;Компьютеры и планшеты;2;0;0;;0
5016705;2024-02-28 21:04:18;;Челябинск;mobile;Organic;;Аксессуары;2;0;0;;0
5016706;2024-02-28 13:43:42;204768;Екатеринбург;mobile;Yandex Ads;YA_GENERIC;Аксессуары;4;0;0;;0
5016707;2024-02-28 22:56:19;;Челябинск;mobile;Yandex Ads;YA_BRAND;Смартфоны;2;0;0;;0
5016708;2024-02-28 08:37:44;204253;Челябинск;mobile;Yandex Ads;YA_GENERIC;Смарт-часы и браслеты;3;0;0;;0
5016709;2024-02-28 15:41:21;208512;Тюмень;mobile;Telegram;TG_LOCAL;Смартфоны;4;0;0;;0
5016710;2024-02-28 18:46:34;203381;Челябинск;mobile;Yandex Ads;YA_GENERIC;Смартфоны;4;0;0;;0
5016711;2024-02-28 16:01:45;;Пермь;mobile;Organic;;Товары для дома и офиса;4;0;0;;0
5016712;2024-02-28 15:36:44;202814;Челябинск;mobile;Direct;;Компьютеры и планшеты;3;0;0;;0
5016713;2024-02-28 18:41:36;200165;Челябинск;mobile;Organic;;Компьютеры и планшеты;4;0;0;;0
5016714;2024-02-28 14:55:18;;Ижевск;mobile;Direct;;Компьютеры и планшеты;3;0;0;;0
5016715;2024-02-28 22:44:54;200875;Челябинск;mobile;Direct;;Смартфоны;8;0;0;;0
5016716;2024-02-28 15:13:59;204910;Екатеринбург;desktop;Organic;;Аксессуары;2;0;0;;0
5016717;2024-02-28 22:42:00;209435;Копейск;mobile;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;7;0;0;;0
5016718;2024-02-28 21:58:57;;Челябинск;mobile;Email;;Компьютеры и планшеты;3;0;0;;0
5016719;2024-02-28 15:42:06;208543;Ижевск;mobile;Organic;;Смарт-часы и браслеты;4;0;0;;0
5016720;2024-02-28 18:34:34;204528;Челябинск;desktop;Telegram;TG_LOCAL;Смартфоны;2;0;0;;0
5016721;2024-02-28 11:13:04;206838;Уфа;desktop;Organic;;Смартфоны;1;0;0;;0
5016722;2024-02-28 19:48:27;200866;Копейск;mobile;Direct;;Смартфоны;4;0;0;;0
5016723;2024-02-28 21:00:32;;Пермь;desktop;Direct;;Аудиотехника;4;0;0;;0
5016724;2024-02-28 11:31:10;;Тюмень;desktop;Direct;;Аудиотехника;7;0;0;;0
5016725;2024-02-28 23:47:25;;Миасс;tablet;Yandex Ads;YA_GENERIC;Аудиотехника;2;1;1;701158;1
5016726;2024-02-28 18:52:49;207339;Москва;tablet;Direct;;Аудиотехника;8;0;0;;0
5016727;2024-02-28 16:43:11;202775;Челябинск;mobile;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;5;0;0;;0
5016728;2024-02-28 17:59:47;204005;Челябинск;mobile;Organic;;Телевизоры и игровые приставки;5;0;0;;0
5016729;2024-02-28 13:34:47;;Челябинск;mobile;Yandex Ads;YA_GENERIC;Товары для дома и офиса;6;1;1;701159;1
5016730;2024-02-28 15:25:54;204522;Уфа;mobile;Yandex Ads;YA_BRAND;Компьютеры и планшеты;10;0;0;;0
5016731;2024-02-28 23:12:04;;Пермь;mobile;Organic;;Аудиотехника;6;0;0;;0
5016732;2024-02-28 16:50:45;204182;Магнитогорск;desktop;Direct;;Аксессуары;6;0;0;;0
5016733;2024-02-28 11:42:49;201325;Златоуст;mobile;Organic;;Телевизоры и игровые приставки;4;0;0;;0
5016734;2024-02-28 13:11:46;207512;Челябинск;mobile;Organic;;Товары для дома и офиса;7;0;0;;0
5016735;2024-02-28 08:07:47;;Ижевск;mobile;Yandex Ads;YA_GENERIC;Смартфоны;5;0;0;;0
5016736;2024-02-28 13:20:56;208875;Челябинск;mobile;Yandex Ads;YA_BRAND;Аудиотехника;3;0;0;;0
5016737;2024-02-28 19:34:16;201208;Екатеринбург;mobile;Yandex Ads;YA_BRAND;Смартфоны;5;1;1;;0
5016738;2024-02-28 19:49:31;200850;Миасс;desktop;Organic;;Смартфоны;2;1;1;701160;1
5016739;2024-02-28 09:33:02;;Ижевск;desktop;VK Ads;VK_RETARGET;Аудиотехника;1;0;0;;0
5016740;2024-02-28 15:54:52;206229;Челябинск;desktop;Organic;;Товары для дома и офиса;4;0;0;;0
5016741;2024-02-28 19:51:00;206205;Казань;desktop;Organic;;Аксессуары;2;1;1;701161;1
5016742;2024-02-28 11:07:31;202298;Челябинск;mobile;Organic;;Товары для дома и офиса;7;0;0;;0
5016743;2024-02-28 20:03:56;203428;Оренбург;mobile;Email;;Компьютеры и планшеты;5;0;0;;0
5016744;2024-02-28 22:25:21;206216;Пермь;desktop;Direct;;Аксессуары;5;0;0;;0
5016745;2024-02-28 19:06:13;;Челябинск;tablet;Direct;;Смарт-часы и браслеты;5;0;0;;0
5016746;2024-02-28 20:51:08;202023;Копейск;mobile;Organic;;Смарт-часы и браслеты;6;1;0;;0
5016747;2024-02-28 19:48:31;204051;Челябинск;desktop;Organic;;Аудиотехника;3;0;0;;0
5016748;2024-02-28 22:49:54;200601;Златоуст;mobile;Telegram;TG_LOCAL;Компьютеры и планшеты;5;0;0;;0
5016749;2024-02-28 12:35:58;202581;Магнитогорск;mobile;Organic;;Аксессуары;5;0;0;;0
5016750;2024-02-28 17:47:08;;Челябинск;mobile;Organic;;Компьютеры и планшеты;2;0;0;;0
5016751;2024-02-28 17:10:08;;Курган;mobile;VK Ads;VK_RETARGET;Аксессуары;1;0;0;;0
5016752;2024-02-28 11:03:25;207031;Челябинск;mobile;Direct;;Смартфоны;2;0;0;;0
5016753;2024-02-28 22:59:05;201570;Челябинск;desktop;Organic;;Аксессуары;5;0;0;;0
5016754;2024-02-28 15:02:42;;Челябинск;mobile;Yandex Ads;YA_BRAND;Смартфоны;6;0;0;;0
5016755;2024-02-28 20:57:48;;Тюмень;mobile;Organic;;Смартфоны;1;0;0;;0
5016756;2024-02-28 13:27:06;208393;Уфа;mobile;Yandex Ads;YA_BRAND;Смарт-часы и браслеты;2;0;0;;0
5016757;2024-02-28 10:32:53;;Челябинск;mobile;Organic;;Аксессуары;3;0;0;;0
5016758;2024-02-28 21:26:40;;Челябинск;desktop;VK Ads;VK_RETARGET;Аксессуары;6;0;0;;0
5016759;2024-02-28 15:15:46;206986;Новосибирск;desktop;Telegram;TG_LOCAL;Смартфоны;5;0;0;;0
5016760;2024-02-28 09:10:54;200209;Челябинск;mobile;Organic;;Смартфоны;4;0;0;;0
5016761;2024-02-28 16:56:26;;Челябинск;mobile;VK Ads;VK_RETARGET;Смартфоны;6;0;0;;0
5016762;2024-02-28 14:54:19;203242;Челябинск;mobile;Organic;;Аудиотехника;2;0;0;;0
5016763;2024-02-28 19:32:13;;Курган;desktop;Organic;;Смартфоны;3;0;0;;0
5016764;2024-02-28 18:55:27;209431;Екатеринбург;mobile;Organic;;Аудиотехника;5;0;0;;0
5016765;2024-02-28 17:12:37;201906;Пермь;desktop;VK Ads;VK_RETARGET;Аудиотехника;1;0;0;;0
5016766;2024-02-28 16:31:39;206687;Челябинск;desktop;Referral;;Товары для дома и офиса;6;0;0;;0
5016767;2024-02-28 16:03:07;;Копейск;mobile;Yandex Ads;YA_BRAND;Аксессуары;6;1;1;701162;1
5016768;2024-02-28 21:49:59;;Челябинск;desktop;Telegram;TG_LOCAL;Смартфоны;8;0;0;;0
5016769;2024-02-28 18:20:04;206975;Магнитогорск;mobile;Yandex Ads;YA_GENERIC;Смартфоны;2;0;0;;0
5016770;2024-02-28 19:40:40;;Екатеринбург;mobile;Email;;Аксессуары;5;0;0;;0
5016771;2024-02-28 19:04:19;;Челябинск;mobile;Direct;;Аксессуары;1;0;0;;0
5016772;2024-02-28 14:30:59;201372;Тюмень;desktop;Organic;;Аксессуары;2;0;0;;0
5016773;2024-02-28 09:21:41;208799;Челябинск;mobile;Direct;;Смартфоны;6;0;0;;0
5016774;2024-02-28 18:02:13;201593;Уфа;desktop;Organic;;Товары для дома и офиса;5;1;1;701163;0
5016775;2024-02-28 09:03:48;208679;Ижевск;mobile;Yandex Ads;YA_GENERIC;Смарт-часы и браслеты;7;1;1;701164;1
5016776;2024-02-28 22:53:15;;Уфа;mobile;Direct;;Аудиотехника;1;0;0;;0
5016777;2024-02-28 17:42:21;203087;Самара;mobile;Email;;Аудиотехника;4;0;0;;0
5016778;2024-02-28 19:05:41;;Оренбург;desktop;Organic;;Аксессуары;8;0;0;;0
5016779;2024-02-28 20:41:39;201103;Челябинск;mobile;Telegram;TG_LOCAL;Смартфоны;5;0;0;;0
5016780;2024-02-28 20:38:45;203061;Челябинск;desktop;Organic;;Аксессуары;3;0;0;;0
5016781;2024-02-28 16:55:29;208307;Челябинск;mobile;Organic;;Аксессуары;3;0;0;;0
5016782;2024-02-28 11:57:05;204945;Уфа;mobile;Yandex Ads;YA_GENERIC;Компьютеры и планшеты;4;0;0;;0
5016783;2024-02-28 21:31:25;204642;Челябинск;desktop;Direct;;Аксессуары;5;0;0;;0
5016784;2024-02-28 15:32:54;207944;Новосибирск;desktop;VK Ads;VK_RETARGET;Смарт-часы и браслеты;5;0;0;;0
5016785;2024-02-28 19:20:44;203548;Челябинск;desktop;Yandex Ads;YA_BRAND;Телевизоры и игровые приставки;6;0;0;;0
5016786;2024-02-28 14:24:45;209044;Тюмень;mobile;Yandex Ads;YA_GENERIC;Смартфоны;6;0;0;;0
5016787;2024-02-28 18:33:52;202353;Челябинск;mobile;Telegram;TG_LOCAL;Смартфоны;5;0;0;;0
5016788;2024-02-28 12:52:11;204462;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;6;0;0;;0
